,h_1,W_1,L1_final,H1_final,L2_final,M1_final,cure_at_1500,M2_final,H2_final
47,0.4712121212121212,0.07874999999999999,37379.17654781882,2630.2244832319125,37379.17654781882,240943.97916688785,1.0,240943.97916688785,2630.2244832319125
41,0.4712121212121212,0.08049999999999999,37166.69106872352,2527.579685881382,37166.69106872352,239270.15636574637,1.0,239270.15636574637,2527.579685881382
44,0.4712121212121212,0.08224999999999999,36943.04857479,2422.6104914725115,36943.04857479,237499.48858141754,1.0,237499.48858141754,2422.6104914725115
48,0.4712121212121212,0.08399999999999999,36706.48033045988,2315.014398212349,36706.48033045988,235616.99954951307,1.0,235616.99954951307,2315.014398212349
49,0.4712121212121212,0.08574999999999999,36454.9122125583,2204.4937724013894,36454.9122125583,233605.13498205142,1.0,233605.13498205142,2204.4937724013894
50,0.4712121212121212,0.0875,36185.92799169814,2090.7779760823105,36185.92799169814,231443.4610843804,1.0,231443.4610843804,2090.7779760823105
51,0.4712121212121212,0.08925,35896.73730917625,1973.6541492368356,35896.73730917625,229108.40789418988,1.0,229108.40789418988,1973.6541492368356
53,0.4712121212121212,0.091,35584.15345285834,1853.0075114748136,35584.15345285834,226573.1026704225,1.0,226573.1026704225,1853.0075114748136
52,0.4712121212121212,0.09275,35244.58753164561,1728.8708043780946,35244.58753164561,223807.35172287343,1.0,223807.35172287343,1728.8708043780946
56,0.4712121212121212,0.0945,34874.06681326671,1601.4803787316278,34874.06681326671,220777.83936483265,1.0,220777.83936483265,1601.4803787316278
57,0.4712121212121212,0.09625,34468.2852482749,1471.3334017180414,34468.2852482749,217448.61506710216,1.0,217448.61506710216,1471.3334017180414
58,0.4712121212121212,0.098,34022.69280107467,1339.237041759437,34022.69280107467,213781.92782831533,1.0,213781.92782831533,1339.237041759437
54,0.4712121212121212,0.09975,33532.62638571084,1206.3371732072787,33532.62638571084,209739.43364442984,1.0,209739.43364442984,1206.3371732072787
59,0.4712121212121212,0.1015,32993.478534038026,1074.1126361094296,32993.478534038026,205283.7441276251,1.0,205283.7441276251,1074.1126361094296
62,0.4712121212121212,0.10325,32400.890783554936,944.3231882435404,32400.890783554936,200380.20527460845,1.0,200380.20527460845,944.3231882435404
55,0.4712121212121212,0.10499999999999997,31750.948732637364,818.9062604844763,31750.948732637364,194998.70919197093,1.0,194998.70919197093,818.9062604844763
60,0.4712121212121212,0.10674999999999997,31040.34751186185,699.8290595291197,31040.34751186185,189115.27273675342,1.0,189115.27273675342,699.8290595291197
61,0.4712121212121212,0.1085,30266.493230555807,588.9156065517277,30266.493230555807,182713.0939524812,1.0,182713.0939524812,588.9156065517277
63,0.4712121212121212,0.11025,29427.509984531505,487.67818032569716,29427.509984531505,175782.84006232346,1.0,175782.84006232346,487.67818032569716
64,0.4712121212121212,0.112,28522.133078768926,397.1847134126404,28522.133078768926,168322.02922476994,1.0,168322.02922476994,397.1847134126404
65,0.4712121212121212,0.11375,27549.484166764483,317.98614812400484,27549.484166764483,160333.51725061194,1.0,160333.51725061194,317.98614812400484
66,0.4712121212121212,0.1155,26508.738091183382,250.11301221601965,26508.738091183382,151823.25003329696,1.0,151823.25003329696,250.11301221601965
67,0.4712121212121212,0.11725,25398.699651075527,193.1341101219737,25398.699651075527,142797.55801813715,1.0,142797.55801813715,193.1341101219737
68,0.4712121212121212,0.11900000000000001,24217.30910267729,146.25804453703722,24217.30910267729,133260.343356898,1.0,133260.343356898,146.25804453703722
69,0.4712121212121212,0.12074999999999997,22961.089497408237,108.45349685783886,22961.089497408237,123210.57947244625,1.0,123210.57947244625,108.45349685783886
70,0.4712121212121212,0.12249999999999997,21624.543144616247,78.56650202201978,21624.543144616247,112640.70030106965,1.0,112640.70030106965,78.56650202201978
71,0.4712121212121212,0.12425,20199.511798542368,55.419612647508295,20199.511798542368,101536.88616397846,1.0,101536.88616397846,55.419612647508295
72,0.4712121212121212,0.126,18674.56476363998,37.88556262697251,18674.56476363998,89883.31152439021,1.0,89883.31152439021,37.88556262697251
73,0.4712121212121212,0.12774999999999995,17034.640586300968,24.934388286494926,17034.640586300968,77674.79574870455,1.0,77674.79574870455,24.934388286494926
74,0.4712121212121212,0.12949999999999998,15261.607108119224,15.656866437096133,15261.607108119224,64947.12498747425,1.0,64947.12498747425,15.656866437096133
75,0.4712121212121212,0.13124999999999998,13337.467365106773,9.26862467545035,13337.467365106773,51842.17798020087,1.0,51842.17798020087,9.26862467545035
76,0.4712121212121212,0.13299999999999998,11254.049231748171,5.099272664211222,11254.049231748171,38728.92550353898,1.0,38728.92550353898,5.099272664211222
77,0.4712121212121212,0.13474999999999998,9035.200860250428,2.571636073330072,9035.200860250428,26362.150707352,1.0,26362.150707352,2.571636073330072
78,0.4712121212121212,0.13649999999999998,6772.139609059811,1.1818620695440558,6772.139609059811,15892.5692314712,1.0,15892.5692314712,1.1818620695440558
79,0.4712121212121212,0.13824999999999998,5961.245120758423,0.9998252235049016,5961.245120758423,12775.887548507979,1.0,12775.887548507979,0.9998252235049016
80,0.4712121212121212,0.14,5940.418213661297,0.9997473455173556,5940.418213661297,12727.567195426202,1.0,12727.567195426202,0.9997473455173556
81,0.4712121212121212,0.14175,5923.0560631650305,0.9997470765097178,5923.0560631650305,12690.868526291435,1.0,12690.868526291435,0.9997470765097178
83,0.4712121212121212,0.1435,5905.476546122008,0.9996110667602394,5905.476546122008,12653.10047473272,1.0,12653.10047473272,0.9996110667602394
82,0.4712121212121212,0.14525,5889.312988048988,0.9999497825292244,5889.312988048988,12620.23249906109,1.0,12620.23249906109,0.9999497825292244
84,0.4712121212121212,0.147,5871.303466138335,0.9995579457520094,5871.303466138335,12580.377508020696,1.0,12580.377508020696,0.9995579457520094
85,0.4712121212121212,0.14875,5855.478449679633,0.9999277317948966,5855.478449679633,12548.223728871253,1.0,12548.223728871253,0.9999277317948966
86,0.4712121212121212,0.1505,5838.023958254687,0.9996467451697584,5838.023958254687,12509.89089024125,1.0,12509.89089024125,0.9996467451697584
87,0.4712121212121212,0.15225,5821.535238292354,0.9996778516887758,5821.535238292354,12474.825881673623,1.0,12474.825881673623,0.9996778516887758
88,0.4712121212121212,0.15399999999999994,5805.5361744051415,0.9998456479495932,5805.5361744051415,12441.296823625842,1.0,12441.296823625842,0.9998456479495932
97,0.4712121212121212,0.15574999999999994,5789.370989350503,0.9999068275723751,5789.370989350503,12406.92667173279,1.0,12406.92667173279,0.9999068275723751
98,0.4712121212121212,0.15749999999999995,5772.965216144325,0.9998337401317121,5772.965216144325,12371.452259374117,1.0,12371.452259374117,0.9998337401317121
99,0.4712121212121212,0.15924999999999995,5756.455805881367,0.9996776298196496,5756.455805881367,12335.376527261775,1.0,12335.376527261775,0.9996776298196496
89,0.4712121212121212,0.16099999999999998,5741.265034460006,0.9999709520912824,5741.265034460006,12303.84761975975,1.0,12303.84761975975,0.9999709520912824
94,0.4712121212121212,0.16274999999999998,5724.346388445561,0.999574503429157,5724.346388445561,12265.852313271154,1.0,12265.852313271154,0.999574503429157
95,0.4712121212121212,0.16449999999999998,5709.016410690799,0.99973040463115,5709.016410690799,12233.381690239035,1.0,12233.381690239035,0.99973040463115
96,0.4712121212121212,0.16624999999999998,5693.742361624914,0.9998655846449516,5693.742361624914,12200.898167048068,1.0,12200.898167048068,0.9998655846449516
90,0.4712121212121212,0.16799999999999998,5677.501012385773,0.9995956075026526,5677.501012385773,12164.719210524314,1.0,12164.719210524314,0.9995956075026526
91,0.4712121212121212,0.16974999999999998,5662.703156445625,0.9998273332214976,5662.703156445625,12133.535909667758,1.0,12133.535909667758,0.9998273332214976
92,0.4712121212121212,0.1715,5647.808881691783,0.999982552400345,5647.808881691783,12101.800924034529,1.0,12101.800924034529,0.999982552400345
93,0.4712121212121212,0.17325,5631.5629720211655,0.9995874920742216,5631.5629720211655,12065.009004334837,1.0,12065.009004334837,0.9995874920742216
5,0.6621212121212121,0.0,43083.363596940384,5948.713538248629,43083.363596940384,280464.2074494421,1.0,280464.2074494421,5948.713538248629
12,0.6621212121212121,0.0017499999999999998,42964.76307859764,5869.5930770864,42964.76307859764,279740.67029651586,1.0,279740.67029651586,5869.5930770864
6,0.6621212121212121,0.0035,42846.133262059266,5790.4698651059725,42846.133262059266,279011.3946649593,1.0,279011.3946649593,5790.4698651059725
9,0.6621212121212121,0.00525,42727.43266201275,5711.343727577327,42727.43266201275,278276.1816361474,1.0,278276.1816361474,5711.343727577327
4,0.6621212121212121,0.006999999999999999,42608.619596534416,5632.214469726158,42608.619596534416,277534.82452990557,1.0,277534.82452990557,5632.214469726158
14,0.6621212121212121,0.008749999999999999,42489.65209433421,5553.081872998358,42489.65209433421,276787.1084249069,1.0,276787.1084249069,5553.081872998358
3,0.6621212121212121,0.0105,42370.48779945268,5473.945690504969,42370.48779945268,276032.80963867216,1.0,276032.80963867216,5473.945690504969
15,0.6621212121212121,0.01225,42251.08387265559,5394.805641462034,42251.08387265559,275271.69516216754,1.0,275271.69516216754,5394.805641462034
0,0.6621212121212121,0.014,42131.39688868055,5315.66140439771,42131.39688868055,274503.5220431161,1.0,274503.5220431161,5315.66140439771
13,0.6621212121212121,0.01575,42011.38272838459,5236.512608848178,42011.38272838459,273728.0367111105,1.0,273728.0367111105,5236.512608848178
1,0.6621212121212121,0.017499999999999998,41890.996464699885,5157.358825202116,41890.996464699885,272944.97423635534,1.0,272944.97423635534,5157.358825202116
10,0.6621212121212121,0.01925,41770.192241137585,5078.199552277612,41770.192241137585,272154.0575123321,1.0,272154.0575123321,5078.199552277612
2,0.6621212121212121,0.021,41648.92314136871,4999.034202124942,41648.92314136871,271354.9963508249,1.0,271354.9963508249,4999.034202124942
11,0.6621212121212121,0.02275,41527.14104815087,4919.862081437315,41527.14104815087,270547.4864754591,1.0,270547.4864754591,4919.862081437315
7,0.6621212121212121,0.0245,41404.79648954948,4840.682368817832,41404.79648954948,269731.2083971268,1.0,269731.2083971268,4840.682368817832
8,0.6621212121212121,0.02625,41281.8384700094,4761.494086990594,41281.8384700094,268905.82615126035,1.0,268905.82615126035,4761.494086990594
17,0.6621212121212121,0.028,41158.214283343616,4682.296068848435,41158.214283343616,268070.98587273,1.0,268070.98587273,4682.296068848435
16,0.6621212121212121,0.02975,41033.86930411074,4603.086915997701,41033.86930411074,267226.3141789947,1.0,267226.3141789947,4603.086915997701
18,0.6621212121212121,0.0315,40908.74675311167,4523.864948181275,40908.74675311167,266371.4163258292,1.0,266371.4163258292,4523.864948181275
21,0.6621212121212121,0.033249999999999995,40782.787431828736,4444.6281416279635,40782.787431828736,265505.87409215345,1.0,265505.87409215345,4444.6281416279635
20,0.6621212121212121,0.035,40655.92941950958,4365.374053981752,40655.92941950958,264629.243340944,1.0,264629.243340944,4365.374053981752
19,0.6621212121212121,0.03675,40528.10772521692,4286.099732994925,40528.10772521692,263741.0511914073,1.0,263741.0511914073,4286.099732994925
22,0.6621212121212121,0.038499999999999986,40399.25388546505,4206.801605618749,40399.25388546505,262840.7927231006,1.0,262840.7927231006,4206.801605618749
23,0.6621212121212121,0.04025,40269.295495968996,4127.475343478142,40269.295495968996,261927.927114828,1.0,261927.927114828,4127.475343478142
32,0.6621212121212121,0.042,40138.15566345331,4048.1156999657373,40138.15566345331,261001.87309918329,1.0,261001.87309918329,4048.1156999657373
33,0.6621212121212121,0.04375,40005.75236029742,3968.7163133228864,40005.75236029742,260062.003586602,1.0,260062.003586602,3968.7163133228864
34,0.6621212121212121,0.0455,39871.99766089815,3889.2694690835388,39871.99766089815,259107.63927962698,1.0,259107.63927962698,3889.2694690835388
37,0.6621212121212121,0.047249999999999986,39736.79683384999,3809.7658141395136,39736.79683384999,258138.0410574286,1.0,258138.0410574286,3809.7658141395136
36,0.6621212121212121,0.049,39600.04725818959,3730.1940134447614,39600.04725818959,257152.40086082212,1.0,257152.40086082212,3730.1940134447614
38,0.6621212121212121,0.05075,39461.637124797984,3650.5403390317797,39461.637124797984,256149.8307472161,1.0,256149.8307472161,3650.5403390317797
35,0.6621212121212121,0.052499999999999984,39321.44387533358,3570.788179599657,39321.44387533358,255129.34971084038,1.0,255129.34971084038,3570.788179599657
39,0.6621212121212121,0.054249999999999986,39179.33232048397,3490.917457520366,39179.33232048397,254089.86777370895,1.0,254089.86777370895,3490.917457520366
24,0.6621212121212121,0.056,39035.15236652084,3410.903938806827,39035.15236652084,253030.1667441334,1.0,253030.1667441334,3410.903938806827
25,0.6621212121212121,0.05775,38888.73626374991,3330.718420572028,38888.73626374991,251948.8769091141,1.0,251948.8769091141,3330.718420572028
26,0.6621212121212121,0.0595,38739.895272069545,3250.325780053422,38739.895272069545,250844.44877128754,1.0,250844.44877128754,3250.325780053422
27,0.6621212121212121,0.061249999999999985,38588.415617105136,3169.683869787828,38588.415617105136,249715.1187572153,1.0,249715.1187572153,3169.683869787828
29,0.6621212121212121,0.063,38434.05358496342,3088.742245592475,38434.05358496342,248558.86760917626,1.0,248558.86760917626,3088.742245592475
28,0.6621212121212121,0.06474999999999999,38276.529574395485,3007.4407184969537,38276.529574395485,247373.3699262386,1.0,247373.3699262386,3007.4407184969537
30,0.6621212121212121,0.06649999999999999,38115.52089222251,2925.707729889877,38115.52089222251,246155.9330439356,1.0,246155.9330439356,2925.707729889877
31,0.6621212121212121,0.06824999999999999,37950.6530419416,2843.458562579165,37950.6530419416,244903.42314164087,1.0,244903.42314164087,2843.458562579165
41,0.6621212121212121,0.06999999999999999,37781.489218039584,2760.593421513834,37781.489218039584,243612.1761567667,1.0,243612.1761567667,2760.593421513834
40,0.6621212121212121,0.07175,37607.51768260583,2676.995449620961,37607.51768260583,242277.89079103444,1.0,242277.89079103444,2676.995449620961
43,0.6621212121212121,0.0735,37428.13667132543,2592.5287904835345,37428.13667132543,240895.500660294,1.0,240895.500660294,2592.5287904835345
42,0.6621212121212121,0.07525,37242.636460848895,2507.036875194145,37242.636460848895,239459.022536073,1.0,239459.022536073,2507.036875194145
44,0.6621212121212121,0.07699999999999999,37050.17824115265,2420.3412010769434,37050.17824115265,237961.37776197566,1.0,237961.37776197566,2420.3412010769434
45,0.6621212121212121,0.07874999999999999,36849.769492887914,2332.2409904156025,36849.769492887914,236394.18445939285,1.0,236394.18445939285,2332.2409904156025
46,0.6621212121212121,0.08049999999999999,36640.23569633169,2242.514271599239,36640.23569633169,234747.5192875032,1.0,234747.5192875032,2242.514271599239
47,0.6621212121212121,0.08224999999999999,36420.18842952536,2150.921112422519,36420.18842952536,233009.64959042892,1.0,233009.64959042892,2150.921112422519
72,0.6621212121212121,0.08399999999999999,36187.9902913962,2057.2099454421736,36187.9902913962,231166.74012428275,1.0,231166.74012428275,2057.2099454421736
73,0.6621212121212121,0.08574999999999999,35941.71765995278,1961.128131057706,35941.71765995278,229202.5436353671,1.0,229202.5436353671,1961.128131057706
74,0.6621212121212121,0.0875,35679.123112803856,1862.4380508019574,35679.123112803856,227098.09176690425,1.0,227098.09176690425,1862.4380508019574
75,0.6621212121212121,0.08925,35397.600425050034,1760.9400177497055,35397.600425050034,224831.41234892077,1.0,224831.41234892077,1760.9400177497055
77,0.6621212121212121,0.091,35094.15639727263,1656.5029924547891,35094.15639727263,222377.31089522922,1.0,222377.31089522922,1656.5029924547891
76,0.6621212121212121,0.09275,34765.395240423146,1549.1033189528785,34765.395240423146,219707.2671059804,1.0,219707.2671059804,1549.1033189528785
79,0.6621212121212121,0.0945,34407.522593827736,1438.8702565753872,34407.522593827736,216789.50908091475,1.0,216789.50908091475,1438.8702565753872
78,0.6621212121212121,0.09625,34016.37701987067,1326.1348672664285,34016.37701987067,213589.33480420106,1.0,213589.33480420106,1326.1348672664285
49,0.6621212121212121,0.098,33587.496344203486,1211.4759338065926,33587.496344203486,210069.74652290004,1.0,210069.74652290004,1211.4759338065926
50,0.6621212121212121,0.09975,33116.223722968054,1095.7535417739664,33116.223722968054,206192.44221866012,1.0,206192.44221866012,1095.7535417739664
48,0.6621212121212121,0.1015,32597.85318363746,980.1187913019363,32597.85318363746,201919.16400649442,1.0,201919.16400649442,980.1187913019363
51,0.6621212121212121,0.10325,32027.806510860282,865.9882727116147,32027.806510860282,197213.3353468279,1.0,197213.3353468279,865.9882727116147
52,0.6621212121212121,0.10499999999999997,31401.82363481741,754.9758353075662,31401.82363481741,192041.83561889426,1.0,192041.83561889426,754.9758353075662
53,0.6621212121212121,0.10674999999999997,30716.139250173946,648.7822485095394,30716.139250173946,186376.680935756,1.0,186376.680935756,648.7822485095394
54,0.6621212121212121,0.1085,29967.61225304204,549.0542148984524,29967.61225304204,180196.3310739679,1.0,180196.3310739679,549.0542148984524
55,0.6621212121212121,0.11025,29153.77455193041,457.23445564034694,29153.77455193041,173486.34967074366,1.0,173486.34967074366,457.23445564034694
56,0.6621212121212121,0.112,28272.773052485285,374.42998018179605,28272.773052485285,166239.21989245087,1.0,166239.21989245087,374.42998018179605
57,0.6621212121212121,0.11375,27323.19158748368,301.32319812319224,27323.19158748368,158453.24900112825,1.0,158453.24900112825,301.32319812319224
58,0.6621212121212121,0.1155,26303.75420339833,238.1404763599495,26303.75420339833,150130.65052989396,1.0,150130.65052989396,238.1404763599495
59,0.6621212121212121,0.11725,25212.922598155743,184.6787484508711,25212.922598155743,141275.03549187444,1.0,141275.03549187444,184.6787484508711
60,0.6621212121212121,0.11900000000000001,24048.405205756095,140.3780484550145,24048.405205756095,131888.656449197,1.0,131888.656449197,140.3780484550145
61,0.6621212121212121,0.12074999999999997,22806.59357920113,104.42043228420386,22806.59357920113,121969.85413122008,1.0,121969.85413122008,104.42043228420386
62,0.6621212121212121,0.12249999999999997,21481.938654733214,75.83489176204006,21481.938654733214,111511.34259542347,1.0,111511.34259542347,75.83489176204006
63,0.6621212121212121,0.12425,20066.288666885644,53.59207602356305,20066.288666885644,100500.42240322684,1.0,100500.42240322684,53.59207602356305
64,0.6621212121212121,0.126,18548.262665606097,36.67912527667075,18548.262665606097,88923.30194259217,1.0,88923.30194259217,36.67912527667075
65,0.6621212121212121,0.12774999999999995,16912.901747742508,24.15112159229659,16912.901747742508,76778.14413288384,1.0,76778.14413288384,24.15112159229659
66,0.6621212121212121,0.12949999999999998,15142.295943835708,15.160043532147224,15142.295943835708,64106.37491436624,1.0,64106.37491436624,15.160043532147224
67,0.6621212121212121,0.13124999999999998,13218.979877400603,8.964292693544001,13218.979877400603,51059.62707848879,1.0,51059.62707848879,8.964292693544001
68,0.6621212121212121,0.13299999999999998,11136.025955912304,4.922503591167809,11136.025955912304,38022.683683689014,1.0,38022.683683689014,4.922503591167809
69,0.6621212121212121,0.13474999999999998,8919.800092210113,2.476670108378749,8919.800092210113,25769.630366077872,1.0,25769.630366077872,2.476670108378749
70,0.6621212121212121,0.13649999999999998,6665.258538661592,1.1358207467309642,6665.258538661592,15457.08659187373,1.0,15457.08659187373,1.1358207467309642
71,0.6621212121212121,0.13824999999999998,5959.964460062216,0.9996158871666126,5959.964460062216,12771.344566455642,1.0,12771.344566455642,0.9996158871666126
80,0.6621212121212121,0.14,5940.405389573525,0.9997438875220436,5940.405389573525,12727.52181045698,1.0,12727.52181045698,0.9997438875220436
81,0.6621212121212121,0.14175,5923.149662529748,0.9997816100674664,5923.149662529748,12691.210332672963,1.0,12691.210332672963,0.9997816100674664
82,0.6621212121212121,0.1435,5906.3526359444495,0.999934623461295,5906.3526359444495,12656.29671816996,1.0,12656.29671816996,0.999934623461295
83,0.6621212121212121,0.14525,5888.938228477278,0.9998111806000678,5888.938228477278,12618.866442428152,1.0,12618.866442428152,0.9998111806000678
84,0.6621212121212121,0.147,5871.659683133715,0.9996898380995816,5871.659683133715,12581.674665705486,1.0,12581.674665705486,0.9996898380995816
85,0.6621212121212121,0.14875,5855.378431440762,0.9998906418326295,5855.378431440762,12547.859802112098,1.0,12547.859802112098,0.9998906418326295
86,0.6621212121212121,0.1505,5837.735949093899,0.999539827824189,5837.735949093899,12508.84401729487,1.0,12508.84401729487,0.999539827824189
87,0.6621212121212121,0.15225,5821.550645070641,0.9996835790505441,5821.550645070641,12474.881834611355,1.0,12474.881834611355,0.9996835790505441
97,0.6621212121212121,0.15399999999999994,5805.24068255264,0.9997356473397108,5805.24068255264,12440.224602401591,1.0,12440.224602401591,0.9997356473397108
99,0.6621212121212121,0.15574999999999994,5789.551558526633,0.9999741425664762,5789.551558526633,12407.581334744436,1.0,12407.581334744436,0.9999741425664762
94,0.6621212121212121,0.15749999999999995,5773.210323969065,0.9999252294357688,5773.210323969065,12372.340090982736,1.0,12372.340090982736,0.9999252294357688
98,0.6621212121212121,0.15924999999999995,5756.408077045349,0.9996597942795192,5756.408077045349,12335.203813068001,1.0,12335.203813068001,0.9996597942795192
95,0.6621212121212121,0.16099999999999998,5740.610228125169,0.9997259093247732,5740.610228125169,12301.480053192789,1.0,12301.480053192789,0.9997259093247732
93,0.6621212121212121,0.16274999999999998,5724.206500573134,0.9995220990310808,5724.206500573134,12265.34703723772,1.0,12265.34703723772,0.9995220990310808
96,0.6621212121212121,0.16449999999999998,5709.184488871672,0.999793461259063,5709.184488871672,12233.988299635137,1.0,12233.988299635137,0.999793461259063
92,0.6621212121212121,0.16624999999999998,5694.034429881836,0.999975312026141,5694.034429881836,12201.951394811837,1.0,12201.951394811837,0.999975312026141
88,0.6621212121212121,0.16799999999999998,5677.752098868715,0.999690038721658,5677.752098868715,12165.62374712891,1.0,12165.62374712891,0.999690038721658
89,0.6621212121212121,0.16974999999999998,5662.764216026791,0.9998503299870922,5662.764216026791,12133.755697904648,1.0,12133.755697904648,0.9998503299870922
90,0.6621212121212121,0.1715,5647.544154268867,0.9998827143196932,5647.544154268867,12100.848829294964,1.0,12100.848829294964,0.9998827143196932
91,0.6621212121212121,0.17325,5632.381813173456,0.999896652186799,5632.381813173456,12067.951139357325,1.0,12067.951139357325,0.999896652186799
4,0.6833333333333333,0.0,43026.49180787888,5873.670361119414,43026.49180787888,279971.96853805514,1.0,279971.96853805514,5873.670361119414
10,0.6833333333333333,0.0017499999999999998,42907.90601650535,5795.545592068796,42907.90601650535,279248.5935923512,1.0,279248.5935923512,5795.545592068796
3,0.6833333333333333,0.0035,42789.29093917924,5717.418077633167,42789.29093917924,278519.4817330592,1.0,278519.4817330592,5717.418077633167
11,0.6833333333333333,0.00525,42670.605093638376,5639.287644726416,42670.605093638376,277784.4340855763,1.0,277784.4340855763,5639.287644726416
6,0.6833333333333333,0.006999999999999999,42551.806801057784,5561.154100570903,42551.806801057784,277043.244016138,1.0,277043.244016138,5561.154100570903
14,0.6833333333333333,0.008749999999999999,42432.85409333331,5483.0172290442215,42432.85409333331,276295.69665261003,1.0,276295.69665261003,5483.0172290442215
0,0.6833333333333333,0.0105,42313.70461782912,5404.876786226024,42313.70461782912,275541.56836499565,1.0,275541.56836499565,5404.876786226024
9,0.6833333333333333,0.01225,42194.315538835246,5326.732494963737,42194.315538835246,274780.6262006567,1.0,274780.6262006567,5326.732494963737
5,0.6833333333333333,0.014,42074.64343489642,5248.584038234856,42074.64343489642,274012.62726841593,1.0,274012.62726841593,5248.584038234856
13,0.6833333333333333,0.01575,41954.64419106172,5170.431051034088,41954.64419106172,273237.31806465524,1.0,273237.31806465524,5170.431051034088
1,0.6833333333333333,0.017499999999999998,41834.27288497272,5092.273110453718,41834.27288497272,272454.4337333024,1.0,272454.4337333024,5092.273110453718
12,0.6833333333333333,0.01925,41713.483665534295,5014.109723550775,41713.483665534295,271663.6972500561,1.0,271663.6972500561,5014.109723550775
